Trace1,
Freq,,Amp,,
          1712046286,Hz,              -35.44, dBm,
          1717379452,Hz,              -35.44, dBm,
          1722712618,Hz,              -35.56, dBm,
          1728045784,Hz,              -35.89, dBm,
          1733378950,Hz,              -35.77, dBm,
          1738712116,Hz,              -35.71, dBm,
          1744045282,Hz,              -35.98, dBm,
          1749378448,Hz,              -36.52, dBm,
          1754711614,Hz,              -36.85, dBm,
          1760044780,Hz,              -37.20, dBm,
          1765377946,Hz,              -38.02, dBm,
          1770711112,Hz,              -38.27, dBm,
          1776044278,Hz,              -38.25, dBm,
          1781377444,Hz,              -38.92, dBm,
          1786710610,Hz,              -39.17, dBm,
          1792043776,Hz,              -39.16, dBm,
          1797376942,Hz,              -39.41, dBm,
          1802710108,Hz,              -39.83, dBm,
          1808043274,Hz,              -39.57, dBm,
          1813376440,Hz,              -39.32, dBm,
          1818709606,Hz,              -39.63, dBm,
          1824042772,Hz,              -40.00, dBm,
          1829375938,Hz,              -40.20, dBm,
          1834709104,Hz,              -40.31, dBm,
          1840042270,Hz,              -40.40, dBm,
          1845375436,Hz,              -41.79, dBm,
          1850708602,Hz,              -41.70, dBm,
          1856041768,Hz,              -41.99, dBm,
          1861374934,Hz,              -42.76, dBm,
          1866708100,Hz,              -43.07, dBm,
          1872041266,Hz,              -43.15, dBm,
          1877374432,Hz,              -43.39, dBm,
          1882707598,Hz,              -43.14, dBm,
          1888040764,Hz,              -42.85, dBm,
          1893373930,Hz,              -42.92, dBm,
          1898707096,Hz,              -42.83, dBm,
          1904040262,Hz,              -42.20, dBm,
          1909373428,Hz,              -41.95, dBm,
          1914706594,Hz,              -42.47, dBm,
          1920039760,Hz,              -42.71, dBm,
          1925372926,Hz,              -42.69, dBm,
          1930706092,Hz,              -43.10, dBm,
          1936039258,Hz,              -44.28, dBm,
          1941372424,Hz,              -44.52, dBm,
          1946705590,Hz,              -44.90, dBm,
          1952038756,Hz,              -45.63, dBm,
          1957371922,Hz,              -46.18, dBm,
          1962705088,Hz,              -45.70, dBm,
          1968038254,Hz,              -45.85, dBm,
          1973371420,Hz,              -45.66, dBm,
          1978704586,Hz,              -45.61, dBm,
          1984037752,Hz,              -45.37, dBm,
          1989370918,Hz,              -45.28, dBm,
          1994704084,Hz,              -44.86, dBm,
          2000037250,Hz,              -44.66, dBm,
          2005370416,Hz,              -44.30, dBm,
          2010703582,Hz,              -44.81, dBm,
          2016036748,Hz,              -45.12, dBm,
          2021369914,Hz,              -45.18, dBm,
          2026703080,Hz,              -45.78, dBm,
